# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P0CK56	uniprotkb:P10644	uniprotkb:P03223|uniprotkb:Q777C6|intact:EBI-2622323|uniprotkb:P0CK56	uniprotkb:Q567S7|uniprotkb:K7ER48|ensembl:ENSP00000351410.1|ensembl:ENSP00000376475.1|ensembl:ENSP00000445625.1|ensembl:ENSP00000464715.2|ensembl:ENSP00000464977.2|ensembl:ENSP00000465013.2|ensembl:ENSP00000465445.2|ensembl:ENSP00000466459.1|ensembl:ENSP00000466649.2|intact:EBI-476431|uniprotkb:P10644	psi-mi:ul92_ebvb9(display_short)|psi-mi:Late gene expression regulator BDLF4(display_long)|uniprotkb:BDLF4(orf name)	psi-mi:kap0_human(display_short)|psi-mi:cAMP-dependent protein kinase type I-alpha regulatory subunit(display_long)|uniprotkb:PRKAR1A(gene name)|uniprotkb:TSE1(gene name synonym)|uniprotkb:PRKAR1(gene name synonym)|uniprotkb:PKR1(gene name synonym)|uniprotkb:Tissue-specific extinguisher 1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725466|psi-mi:"MI:0471"|imex:IM-25307-225	intact-miscore:0.35
uniprotkb:P0CK56	uniprotkb:P04844	uniprotkb:P03223|uniprotkb:Q777C6|intact:EBI-2622323|uniprotkb:P0CK56	uniprotkb:Q5JYR6|uniprotkb:Q9UBE1|uniprotkb:Q6IBA5|uniprotkb:Q96E21|uniprotkb:Q9BUQ3|ensembl:ENSP00000237530.6|ensembl:ENSP00000517679.1|intact:EBI-719731|uniprotkb:P04844	psi-mi:ul92_ebvb9(display_short)|psi-mi:Late gene expression regulator BDLF4(display_long)|uniprotkb:BDLF4(orf name)	psi-mi:rpn2_human(display_short)|psi-mi:Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2(display_long)|uniprotkb:RPN2(gene name)|uniprotkb:RIBIIR(gene name synonym)|uniprotkb:Ribophorin II(gene name synonym)|uniprotkb:Ribophorin-2(gene name synonym)|uniprotkb:Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 63 kDa subunit(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725466|psi-mi:"MI:0471"|imex:IM-25307-225	intact-miscore:0.35
uniprotkb:P03179	uniprotkb:Q9Y230	uniprotkb:Q777H3|intact:EBI-9349301|uniprotkb:P03179	uniprotkb:Q6FIB9|uniprotkb:Q6PK27|uniprotkb:Q9Y361|intact:EBI-1058527|uniprotkb:B3KQ59|uniprotkb:E7ETE5|ensembl:ENSP00000473172.1|intact:EBI-352939|uniprotkb:Q9Y230	psi-mi:mtp_ebvb9(display_short)|psi-mi:Major tegument protein(display_long)|uniprotkb:Protein p140(gene name synonym)|uniprotkb:BNRF1(orf name)	psi-mi:ruvb2_human(display_short)|psi-mi:RuvB-like 2(display_long)|uniprotkb:RUVBL2(gene name)|uniprotkb:INO80 complex subunit J(gene name synonym)|uniprotkb:TIP60-associated protein 54-beta(gene name synonym)|uniprotkb:INO80J(gene name synonym)|uniprotkb:51 kDa erythrocyte cytosolic protein(gene name synonym)|uniprotkb:Repressing pontin 52(gene name synonym)|uniprotkb:48 kDa TATA box-binding protein-interacting protein(gene name synonym)|uniprotkb:CGI-46(orf name)|uniprotkb:TIP49B(gene name synonym)|uniprotkb:TIP48(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721697|psi-mi:"MI:0471"|imex:IM-25307-615	intact-miscore:0.35
uniprotkb:P03182	uniprotkb:Q07812	uniprotkb:Q777H0|intact:EBI-1207659|uniprotkb:P03182	uniprotkb:P55269|uniprotkb:Q07814|uniprotkb:Q07815|uniprotkb:Q8WZ49|uniprotkb:Q9NR76|uniprotkb:Q9UQD6|uniprotkb:Q9NYG7|uniprotkb:Q9UCZ6|uniprotkb:Q9UCZ7|uniprotkb:A8K4W1|intact:EBI-8995042|ensembl:ENSP00000263262.9|intact:EBI-516580|uniprotkb:Q07812	psi-mi:ear_ebvb9(display_short)|psi-mi:Apoptosis regulator BHRF1(display_long)|uniprotkb:BHRF1(orf name)|uniprotkb:Nuclear antigen(gene name synonym)|uniprotkb:Early antigen protein R(gene name synonym)	psi-mi:bax_human(display_short)|psi-mi:Apoptosis regulator BAX(display_long)|uniprotkb:BAX(gene name)|uniprotkb:Bcl-2-like protein 4(gene name synonym)|uniprotkb:BCL2L4(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721938|psi-mi:"MI:0471"|imex:IM-25307-441	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:P27824	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:D3DWQ3|uniprotkb:B2R5V8|intact:EBI-9513217|uniprotkb:B4DGP8|uniprotkb:B4E2T8|uniprotkb:D6R9K3|ensembl:ENSP00000247461.4|ensembl:ENSP00000391646.2|ensembl:ENSP00000421434.2|ensembl:ENSP00000421813.2|ensembl:ENSP00000424063.1|ensembl:ENSP00000424745.2|ensembl:ENSP00000491760.1|ensembl:ENSP00000492372.1|ensembl:ENSP00000492868.1|ensembl:ENSP00000505013.1|ensembl:ENSP00000505202.1|ensembl:ENSP00000505526.1|ensembl:ENSP00000505960.1|ensembl:ENSP00000506003.1|ensembl:ENSP00000506021.1|ensembl:ENSP00000506061.1|ensembl:ENSP00000506078.1|ensembl:ENSP00000506509.1|ensembl:ENSP00000506568.1|ensembl:ENSP00000506583.1|intact:EBI-355947|uniprotkb:P27824	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:calx_human(display_short)|psi-mi:Calnexin(display_long)|uniprotkb:CANX(gene name)|uniprotkb:IP90(gene name synonym)|uniprotkb:p90(gene name synonym)|uniprotkb:Major histocompatibility complex class I antigen-binding protein p88(gene name synonym)	psi-mi:"MI:0663"(confocal microscopy)	Horst D. et al.(2009)	intact:EBI-9259692|pubmed:19201886|imex:IM-22337	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0486"(UniProt)	intact:EBI-9347662|imex:IM-22337-16	intact-miscore:0.49
uniprotkb:P0CK56	uniprotkb:O95071	uniprotkb:P03223|uniprotkb:Q777C6|intact:EBI-2622323|uniprotkb:P0CK56	uniprotkb:O94970|uniprotkb:Q9NPL3|uniprotkb:B2RP24|uniprotkb:J3KMW7|ensembl:ENSP00000429084.1|intact:EBI-10967451|intact:EBI-358329|uniprotkb:O95071	psi-mi:ul92_ebvb9(display_short)|psi-mi:Late gene expression regulator BDLF4(display_long)|uniprotkb:BDLF4(orf name)	psi-mi:ubr5_human(display_short)|psi-mi:E3 ubiquitin-protein ligase UBR5(display_long)|uniprotkb:UBR5(gene name)|uniprotkb:Progestin-induced protein(gene name synonym)|uniprotkb:Hyperplastic discs protein homolog(gene name synonym)|uniprotkb:E3 ubiquitin-protein ligase, HECT domain-containing 1(gene name synonym)|uniprotkb:EDD1(gene name synonym)|uniprotkb:EDD(gene name synonym)|uniprotkb:KIAA0896(gene name synonym)|uniprotkb:HYD(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725466|psi-mi:"MI:0471"|imex:IM-25307-225	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:Q9H7F0	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:Q8NC11|uniprotkb:Q96KS1|ensembl:ENSP00000416508.1|ensembl:ENSP00000494471.1|intact:EBI-11722593|uniprotkb:Q9H7F0	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:at133_human(display_short)|psi-mi:Polyamine-transporting ATPase 13A3(display_long)|uniprotkb:ATP13A3(gene name)|uniprotkb:Putrescine transporting ATPase(gene name synonym)|uniprotkb:ATPase family homolog up-regulated in senescence cells 1(gene name synonym)|uniprotkb:AFURS1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:P16070	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:P22511|uniprotkb:Q04858|uniprotkb:Q13419|uniprotkb:Q13957|uniprotkb:Q13958|uniprotkb:Q13959|uniprotkb:Q13960|uniprotkb:Q13961|uniprotkb:Q13967|uniprotkb:Q13968|uniprotkb:Q13980|uniprotkb:Q15861|uniprotkb:Q16064|uniprotkb:Q16065|uniprotkb:Q16066|uniprotkb:Q16208|uniprotkb:Q16522|uniprotkb:Q86T72|uniprotkb:Q86Z27|uniprotkb:Q8N694|uniprotkb:Q92493|uniprotkb:Q96J24|uniprotkb:Q9UJ36|uniprotkb:Q9H5A5|uniprotkb:A5YRN9|uniprotkb:Q9UC28|uniprotkb:Q9UC29|uniprotkb:Q9UC30|uniprotkb:Q9UCB0|uniprotkb:D3DR12|uniprotkb:D3DR13|uniprotkb:B6EAT9|uniprotkb:O95370|ensembl:ENSP00000398632.2|intact:EBI-490245|uniprotkb:P16070	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:cd44_human(display_short)|psi-mi:CD44 antigen(display_long)|uniprotkb:CD44(gene name)|uniprotkb:MIC4(gene name synonym)|uniprotkb:MDU3(gene name synonym)|uniprotkb:MDU2(gene name synonym)|uniprotkb:LHR(gene name synonym)|uniprotkb:Heparan sulfate proteoglycan(gene name synonym)|uniprotkb:Hyaluronate receptor(gene name synonym)|uniprotkb:Hermes antigen(gene name synonym)|uniprotkb:GP90 lymphocyte homing/adhesion receptor(gene name synonym)|uniprotkb:Phagocytic glycoprotein 1(gene name synonym)|uniprotkb:HUTCH-I(gene name synonym)|uniprotkb:Extracellular matrix receptor III(gene name synonym)|uniprotkb:Phagocytic glycoprotein I(gene name synonym)|uniprotkb:CDw44(gene name synonym)|uniprotkb:Epican(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:P07237	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:P30037|uniprotkb:P32079|uniprotkb:Q15205|uniprotkb:Q6LDE5|uniprotkb:B2RDQ2|ensembl:ENSP00000327801.4|intact:EBI-395883|uniprotkb:P07237	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:pdia1_human(display_short)|psi-mi:Protein disulfide-isomerase(display_long)|uniprotkb:P4HB(gene name)|uniprotkb:ERBA2L(gene name synonym)|uniprotkb:p55(gene name synonym)|uniprotkb:Cellular thyroid hormone-binding protein(gene name synonym)|uniprotkb:Prolyl 4-hydroxylase subunit beta(gene name synonym)|uniprotkb:PO4DB(gene name synonym)|uniprotkb:PDIA1(gene name synonym)|uniprotkb:PDI(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:O95071	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:O94970|uniprotkb:Q9NPL3|uniprotkb:B2RP24|uniprotkb:J3KMW7|ensembl:ENSP00000429084.1|intact:EBI-10967451|intact:EBI-358329|uniprotkb:O95071	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:ubr5_human(display_short)|psi-mi:E3 ubiquitin-protein ligase UBR5(display_long)|uniprotkb:UBR5(gene name)|uniprotkb:Progestin-induced protein(gene name synonym)|uniprotkb:Hyperplastic discs protein homolog(gene name synonym)|uniprotkb:E3 ubiquitin-protein ligase, HECT domain-containing 1(gene name synonym)|uniprotkb:EDD1(gene name synonym)|uniprotkb:EDD(gene name synonym)|uniprotkb:KIAA0896(gene name synonym)|uniprotkb:HYD(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P30119	uniprotkb:P46379	uniprotkb:Q777C1|intact:EBI-11733097|uniprotkb:P30119	uniprotkb:A2ADJ7|uniprotkb:A3KQ42|uniprotkb:A3KQ44|uniprotkb:A6NGY6|uniprotkb:A6PWF7|uniprotkb:O95874|uniprotkb:Q5HYL9|uniprotkb:Q5SQ35|uniprotkb:Q5SQ36|uniprotkb:Q5SQ37|uniprotkb:Q5SQ41|uniprotkb:Q5SRP8|uniprotkb:Q5SRP9|uniprotkb:Q5STC1|uniprotkb:Q5STX1|uniprotkb:Q5STX3|uniprotkb:Q96SA6|uniprotkb:Q9BCN4|uniprotkb:B0UX84|uniprotkb:B4DZ12|uniprotkb:B4E3V4|uniprotkb:E7EMZ4|uniprotkb:F8VXY4|ensembl:ENSP00000354368.5|ensembl:ENSP00000390966.2|ensembl:ENSP00000397894.2|intact:EBI-347552|uniprotkb:P46379	psi-mi:btrf1_ebvb9(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:bag6_human(display_short)|psi-mi:Large proline-rich protein BAG6(display_long)|uniprotkb:BAG6(gene name)|uniprotkb:Protein Scythe(gene name synonym)|uniprotkb:BAG family molecular chaperone regulator 6(gene name synonym)|uniprotkb:BCL2-associated athanogene 6(gene name synonym)|uniprotkb:Protein G3(gene name synonym)|uniprotkb:HLA-B-associated transcript 3(gene name synonym)|uniprotkb:G3(gene name synonym)|uniprotkb:BAT3(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733103|psi-mi:"MI:0471"|imex:IM-25307-7	intact-miscore:0.35
uniprotkb:P30119	uniprotkb:P48643	uniprotkb:Q777C1|intact:EBI-11733097|uniprotkb:P30119	uniprotkb:A8JZY8|ensembl:ENSP00000280326.4|uniprotkb:A8K2X8|uniprotkb:B4DYD8|intact:EBI-355710|uniprotkb:P48643	psi-mi:btrf1_ebvb9(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:tcpe_human(display_short)|psi-mi:T-complex protein 1 subunit epsilon(display_long)|uniprotkb:CCT5(gene name)|uniprotkb:Chaperonin containing T-complex polypeptide 1 subunit 5(gene name synonym)|uniprotkb:CCT-epsilon(gene name synonym)|uniprotkb:KIAA0098(gene name synonym)|uniprotkb:CCTE(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733103|psi-mi:"MI:0471"|imex:IM-25307-7	intact-miscore:0.35
uniprotkb:P30119	uniprotkb:P40227	uniprotkb:Q777C1|intact:EBI-11733097|uniprotkb:P30119	uniprotkb:Q3KP28|uniprotkb:Q75LP4|uniprotkb:Q96S46|intact:EBI-5912031|uniprotkb:A6NCD2|ensembl:ENSP00000275603.4|intact:EBI-26518976|intact:EBI-356687|uniprotkb:P40227	psi-mi:btrf1_ebvb9(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:tcpz_human(display_short)|psi-mi:T-complex protein 1 subunit zeta(display_long)|uniprotkb:CCT6A(gene name)|uniprotkb:Chaperonin containing T-complex polypeptide 1 subunit 6A(gene name synonym)|uniprotkb:Acute morphine dependence-related protein 2(gene name synonym)|uniprotkb:HTR3(gene name synonym)|uniprotkb:Tcp20(gene name synonym)|uniprotkb:CCT-zeta-1(gene name synonym)|uniprotkb:CCTZ(gene name synonym)|uniprotkb:CCT6(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733103|psi-mi:"MI:0471"|imex:IM-25307-7	intact-miscore:0.35
uniprotkb:P30119	uniprotkb:Q9UNM6	uniprotkb:Q777C1|intact:EBI-11733097|uniprotkb:P30119	uniprotkb:O75831|uniprotkb:Q9UNV3|uniprotkb:Q53XU2|intact:EBI-1058479|uniprotkb:B3KT15|ensembl:ENSP00000436186.1|intact:EBI-356070|uniprotkb:Q9UNM6	psi-mi:btrf1_ebvb9(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:psd13_human(display_short)|psi-mi:26S proteasome non-ATPase regulatory subunit 13(display_long)|uniprotkb:PSMD13(gene name)|uniprotkb:26S proteasome regulatory subunit RPN9(gene name synonym)|uniprotkb:26S proteasome regulatory subunit p40.5(gene name synonym)|uniprotkb:26S proteasome regulatory subunit S11(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733103|psi-mi:"MI:0471"|imex:IM-25307-7	intact-miscore:0.35
uniprotkb:P30119	uniprotkb:O00487	uniprotkb:Q777C1|intact:EBI-11733097|uniprotkb:P30119	uniprotkb:O00176|uniprotkb:B3KNW2|ensembl:ENSP00000386541.3|intact:EBI-722193|uniprotkb:O00487	psi-mi:btrf1_ebvb9(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:psde_human(display_short)|psi-mi:26S proteasome non-ATPase regulatory subunit 14(display_long)|uniprotkb:PSMD14(gene name)|uniprotkb:POH1(gene name synonym)|uniprotkb:26S proteasome-associated PAD1 homolog 1(gene name synonym)|uniprotkb:26S proteasome regulatory subunit RPN11(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733103|psi-mi:"MI:0471"|imex:IM-25307-7	intact-miscore:0.35
uniprotkb:P30119	uniprotkb:O95071	uniprotkb:Q777C1|intact:EBI-11733097|uniprotkb:P30119	uniprotkb:O94970|uniprotkb:Q9NPL3|uniprotkb:B2RP24|uniprotkb:J3KMW7|ensembl:ENSP00000429084.1|intact:EBI-10967451|intact:EBI-358329|uniprotkb:O95071	psi-mi:btrf1_ebvb9(display_short)|psi-mi:Uncharacterized protein BTRF1(display_long)|uniprotkb:BTRF1(orf name)	psi-mi:ubr5_human(display_short)|psi-mi:E3 ubiquitin-protein ligase UBR5(display_long)|uniprotkb:UBR5(gene name)|uniprotkb:Progestin-induced protein(gene name synonym)|uniprotkb:Hyperplastic discs protein homolog(gene name synonym)|uniprotkb:E3 ubiquitin-protein ligase, HECT domain-containing 1(gene name synonym)|uniprotkb:EDD1(gene name synonym)|uniprotkb:EDD(gene name synonym)|uniprotkb:KIAA0896(gene name synonym)|uniprotkb:HYD(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733103|psi-mi:"MI:0471"|imex:IM-25307-7	intact-miscore:0.35
uniprotkb:P03182	uniprotkb:Q8IV08	uniprotkb:Q777H0|intact:EBI-1207659|uniprotkb:P03182	uniprotkb:Q9BW87|uniprotkb:Q92853|intact:EBI-40264531|ensembl:ENSP00000348901.5|ensembl:ENSP00000386293.1|ensembl:ENSP00000386938.3|ensembl:ENSP00000387022.1|ensembl:ENSP00000387050.1|ensembl:ENSP00000515107.1|ensembl:ENSP00000515110.1|ensembl:ENSP00000515111.1|ensembl:ENSP00000515112.1|ensembl:ENSP00000515113.1|ensembl:ENSP00000515115.1|ensembl:ENSP00000515116.1|ensembl:ENSP00000515117.1|ensembl:ENSP00000515118.1|ensembl:ENSP00000515119.1|ensembl:ENSP00000515120.1|ensembl:ENSP00000515121.1|ensembl:ENSP00000515122.1|ensembl:ENSP00000515123.1|intact:EBI-2689908|uniprotkb:Q8IV08	psi-mi:ear_ebvb9(display_short)|psi-mi:Apoptosis regulator BHRF1(display_long)|uniprotkb:BHRF1(orf name)|uniprotkb:Nuclear antigen(gene name synonym)|uniprotkb:Early antigen protein R(gene name synonym)	psi-mi:pld3_human(display_short)|psi-mi:5'-3' exonuclease PLD3(display_long)|uniprotkb:PLD3(gene name)|uniprotkb:"(S,S)-bis(monoacylglycero)phosphate synthase PLD3"(gene name synonym)|uniprotkb:Phospholipase D3(gene name synonym)|uniprotkb:Hu-K4(gene name synonym)|uniprotkb:HindIII K4L homolog(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11721938|psi-mi:"MI:0471"|imex:IM-25307-441	intact-miscore:0.35
