# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:P51784	uniprotkb:P03129	intact:EBI-1058416|uniprotkb:Q8IUG6|uniprotkb:Q9BWE1|uniprotkb:B2RTX1|ensembl:ENSP00000218348.3|intact:EBI-306876|uniprotkb:P51784	intact:EBI-866453|uniprotkb:P03129	psi-mi:ubp11_human(display_short)|psi-mi:Ubiquitin carboxyl-terminal hydrolase 11(display_long)|uniprotkb:USP11(gene name)|uniprotkb:Ubiquitin thioesterase 11(gene name synonym)|uniprotkb:Deubiquitinating enzyme 11(gene name synonym)|uniprotkb:Ubiquitin-specific-processing protease 11(gene name synonym)|uniprotkb:UHX1(gene name synonym)	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lin CH. et al.(2008)	intact:EBI-1991918|pubmed:18408009|imex:IM-19809	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-1776951|imex:IM-19809-7	intact-miscore:0.58
uniprotkb:Q9UBS4	uniprotkb:P03129	uniprotkb:Q542Y5|uniprotkb:Q542Y9|uniprotkb:Q6IAQ8|uniprotkb:Q96JC6|ensembl:ENSP00000265028.3|ensembl:ENSP00000414398.1|intact:EBI-713113|uniprotkb:Q9UBS4	intact:EBI-866453|uniprotkb:P03129	psi-mi:djb11_human(display_short)|psi-mi:DnaJ homolog subfamily B member 11(display_long)|uniprotkb:DNAJB11(gene name)|uniprotkb:Endoplasmic reticulum DNA J domain-containing protein 3(gene name synonym)|uniprotkb:UNQ537/PRO1080(orf name)|uniprotkb:ERJ3(gene name synonym)|uniprotkb:EDJ(gene name synonym)|uniprotkb:PSEC0121(orf name)|uniprotkb:APOBEC1-binding protein 2(gene name synonym)|uniprotkb:PWP1-interacting protein 4(gene name synonym)|uniprotkb:Human DnaJ protein 9(gene name synonym)|uniprotkb:HEDJ(gene name synonym)|uniprotkb:ER-associated DNAJ(gene name synonym)|uniprotkb:ER-associated Hsp40 co-chaperone(gene name synonym)|uniprotkb:DnaJ protein homolog 9(gene name synonym)|uniprotkb:HDJ9(gene name synonym)|MINT:DNAJB11(author assigned name)	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)|MINT:E7(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26505522|imex:IM-28562-903	intact-miscore:0.37
uniprotkb:P28749	uniprotkb:P03129	uniprotkb:Q4VXA0|uniprotkb:Q8N5K6|uniprotkb:Q9H1L5|uniprotkb:Q9H1M1|uniprotkb:A8K2W5|ensembl:ENSP00000362768.3|intact:EBI-971402|uniprotkb:P28749	intact:EBI-866453|uniprotkb:P03129	psi-mi:rbl1_human(display_short)|psi-mi:Retinoblastoma-like protein 1(display_long)|uniprotkb:RBL1(gene name)|uniprotkb:107 kDa retinoblastoma-associated protein(gene name synonym)|uniprotkb:pRb1(gene name synonym)|MINT:RBL1(author assigned name)	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)|MINT:E7(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26505544|imex:IM-28562-1077	intact-miscore:0.82
uniprotkb:Q96EY1	uniprotkb:P03129	uniprotkb:O75472|uniprotkb:Q8WUJ6|uniprotkb:Q8WXJ3|uniprotkb:Q96D76|uniprotkb:Q96IV1|uniprotkb:Q9NYH8|uniprotkb:B2RAJ5|uniprotkb:B4DI33|uniprotkb:E7ES32|ensembl:ENSP00000262375.4|ensembl:ENSP00000477570.1|intact:EBI-356767|uniprotkb:Q96EY1	intact:EBI-866453|uniprotkb:P03129	psi-mi:dnja3_human(display_short)|psi-mi:DnaJ homolog subfamily A member 3, mitochondrial(display_long)|uniprotkb:Dnaja3(gene name)|uniprotkb:Hepatocellular carcinoma-associated antigen 57(gene name synonym)|uniprotkb:DnaJ protein Tid-1(gene name synonym)|uniprotkb:Tumorous imaginal discs protein Tid56 homolog(gene name synonym)|uniprotkb:HCA57(gene name synonym)|uniprotkb:Tid1(gene name synonym)|MINT:DNAJA3(author assigned name)	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)|MINT:E7(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26505676|imex:IM-28562-409	intact-miscore:0.37
uniprotkb:P05549	uniprotkb:P03129	uniprotkb:Q13777|uniprotkb:Q5TAV5|uniprotkb:Q8N1C6|intact:EBI-347351|uniprotkb:P05549	intact:EBI-866453|uniprotkb:P03129	psi-mi:ap2a_human(display_short)|psi-mi:Transcription factor AP-2-alpha(display_long)|uniprotkb:TFAP2A(gene name)|uniprotkb:Activator protein 2(gene name synonym)|uniprotkb:AP-2 transcription factor(gene name synonym)|uniprotkb:Activating enhancer-binding protein 2-alpha(gene name synonym)|uniprotkb:AP2TF(gene name synonym)|uniprotkb:TFAP2(gene name synonym)|MINT:TFAP2A(author assigned name)	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)|MINT:E7(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26505687|imex:IM-28562-909	intact-miscore:0.37
uniprotkb:P04632	uniprotkb:P03129	ensembl:ENSP00000246533.2|ensembl:ENSP00000464849.1|uniprotkb:Q8WTX3|uniprotkb:Q96EW0|uniprotkb:A8K0P1|intact:EBI-711828|uniprotkb:P04632	intact:EBI-866453|uniprotkb:P03129	psi-mi:cpns1_human(display_short)|psi-mi:Calpain small subunit 1(display_long)|uniprotkb:CAPNS1(gene name)|uniprotkb:CAPNS(gene name synonym)|uniprotkb:CAPN4(gene name synonym)|uniprotkb:Calcium-activated neutral proteinase small subunit(gene name synonym)|uniprotkb:Calpain regulatory subunit(gene name synonym)|uniprotkb:Calcium-dependent protease small subunit(gene name synonym)|uniprotkb:Calcium-dependent protease small subunit 1(gene name synonym)|MINT:CAPNS1(author assigned name)	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)|MINT:E7(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26505709|imex:IM-28562-1087	intact-miscore:0.37
uniprotkb:P25106	uniprotkb:P03129	uniprotkb:A8K6J4|intact:EBI-2839036|uniprotkb:Q53RV4|uniprotkb:Q8NE10|uniprotkb:Q92986|uniprotkb:Q92938|ensembl:ENSP00000272928.3|intact:EBI-1965291|uniprotkb:P25106	intact:EBI-866453|uniprotkb:P03129	psi-mi:ackr3_human(display_short)|psi-mi:Atypical chemokine receptor 3(display_long)|uniprotkb:ACKR3(gene name)|uniprotkb:RDC1(gene name synonym)|uniprotkb:GPR159(gene name synonym)|uniprotkb:G-protein coupled receptor RDC1 homolog(gene name synonym)|uniprotkb:G-protein coupled receptor 159(gene name synonym)|uniprotkb:Chemokine orphan receptor 1(gene name synonym)|uniprotkb:CXCR7(gene name synonym)|uniprotkb:CMKOR1(gene name synonym)|uniprotkb:C-X-C chemokine receptor type 7(gene name synonym)|MINT:CXCR7(author assigned name)	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)|MINT:E7(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26505775|imex:IM-28562-1237	intact-miscore:0.37
uniprotkb:O75528	uniprotkb:P03126	uniprotkb:Q9UFS2|intact:EBI-28973289|ensembl:ENSP00000307684.2|ensembl:ENSP00000393471.1|uniprotkb:Q6FI83|intact:EBI-473249|uniprotkb:O75528	uniprotkb:Q71BI7|intact:EBI-1177242|uniprotkb:P03126	psi-mi:tada3_human(display_short)|psi-mi:Transcriptional adapter 3(display_long)|uniprotkb:TADA3(gene name)|uniprotkb:Transcriptional adapter 3-like(gene name synonym)|uniprotkb:TADA3L(gene name synonym)|uniprotkb:ADA3(gene name synonym)|uniprotkb:STAF54(gene name synonym)|uniprotkb:ADA3 homolog(gene name synonym)|MINT:TADA3L(author assigned name)	psi-mi:ve6_hpv16(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)|MINT:E6(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26503071|imex:IM-28562-183	intact-miscore:0.37
uniprotkb:O14896	uniprotkb:P03126	ensembl:ENSP00000355988.3|uniprotkb:B4DLE2|uniprotkb:F5GWX8|uniprotkb:D3DT90|uniprotkb:G0ZTL0|intact:EBI-6115643|uniprotkb:O14896	uniprotkb:Q71BI7|intact:EBI-1177242|uniprotkb:P03126	psi-mi:irf6_human(display_short)|psi-mi:Interferon regulatory factor 6(display_long)|uniprotkb:Irf6(gene name)|MINT:IRF3(author assigned name)	psi-mi:ve6_hpv16(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)|MINT:E6(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26503082|imex:IM-28562-185	intact-miscore:0.37
uniprotkb:O95905	uniprotkb:P03126	uniprotkb:C9JX46|uniprotkb:E9PAW8|ensembl:ENSP00000362070.4|intact:EBI-2557598|uniprotkb:O95905	uniprotkb:Q71BI7|intact:EBI-1177242|uniprotkb:P03126	psi-mi:ecd_human(display_short)|psi-mi:Protein ecdysoneless homolog(display_long)|uniprotkb:ECD(gene name)|uniprotkb:Human suppressor of GCR two(gene name synonym)|MINT:ECD(author assigned name)	psi-mi:ve6_hpv16(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)|MINT:E6(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26503104|imex:IM-28562-345	intact-miscore:0.37
uniprotkb:Q9Y2S7	uniprotkb:P03126	uniprotkb:Q96JE4|uniprotkb:B2R846|ensembl:ENSP00000475924.2|intact:EBI-713000|uniprotkb:Q9Y2S7	uniprotkb:Q71BI7|intact:EBI-1177242|uniprotkb:P03126	psi-mi:pdip2_human(display_short)|psi-mi:Polymerase delta-interacting protein 2(display_long)|uniprotkb:POLDIP2(gene name)|uniprotkb:HSPC017(orf name)|uniprotkb:POLD4(gene name synonym)|uniprotkb:PDIP38(gene name synonym)|uniprotkb:38 kDa DNA polymerase delta interaction protein(gene name synonym)|MINT:POLDIP2(author assigned name)	psi-mi:ve6_hpv16(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)|MINT:E6(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26503115|imex:IM-28562-1033	intact-miscore:0.37
uniprotkb:Q9Y244	uniprotkb:P03126	uniprotkb:A5HKJ2|uniprotkb:Q9HB69|ensembl:ENSP00000370222.4|uniprotkb:D6MXU3|intact:EBI-696895|uniprotkb:Q9Y244	uniprotkb:Q71BI7|intact:EBI-1177242|uniprotkb:P03126	psi-mi:pomp_human(display_short)|psi-mi:Proteasome maturation protein(display_long)|uniprotkb:POMP(gene name)|uniprotkb:PNAS-110(orf name)|uniprotkb:HSPC036(orf name)|uniprotkb:HSPC014(orf name)|uniprotkb:UMP1(gene name synonym)|uniprotkb:C13orf12(gene name synonym)|uniprotkb:Voltage-gated K channel beta subunit 4.1(gene name synonym)|uniprotkb:Protein UMP1 homolog(gene name synonym)|uniprotkb:Proteassemblin(gene name synonym)|MINT:POMP(author assigned name)	psi-mi:ve6_hpv16(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)|MINT:E6(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26503137|imex:IM-28562-347	intact-miscore:0.37
uniprotkb:O00303	uniprotkb:P06463	uniprotkb:Q6IB45|uniprotkb:Q8N978|uniprotkb:A8K0S2|ensembl:ENSP00000431800.1|ensembl:ENSP00000499218.1|intact:EBI-711990|uniprotkb:O00303	intact:EBI-1186926|uniprotkb:P06463	psi-mi:eif3f_human(display_short)|psi-mi:Eukaryotic translation initiation factor 3 subunit F(display_long)|uniprotkb:EIF3F(gene name)|uniprotkb:Deubiquitinating enzyme eIF3f(gene name synonym)|uniprotkb:EIF3S5(gene name synonym)|uniprotkb:eIF3 p47(gene name synonym)|uniprotkb:eIF-3-epsilon(gene name synonym)|uniprotkb:Eukaryotic translation initiation factor 3 subunit 5(gene name synonym)|MINT:EIF3F(author assigned name)	psi-mi:ve6_hpv18(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)|MINT:E6(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26503417|imex:IM-28562-1183	intact-miscore:0.37
uniprotkb:Q9NYY3	uniprotkb:P06463	uniprotkb:O60679|uniprotkb:Q96CV7|uniprotkb:Q9UE61|ensembl:ENSP00000274289.3|intact:EBI-721354|uniprotkb:Q9NYY3	intact:EBI-1186926|uniprotkb:P06463	psi-mi:plk2_human(display_short)|psi-mi:Serine/threonine-protein kinase PLK2(display_long)|uniprotkb:PLK2(gene name)|uniprotkb:SNK(gene name synonym)|uniprotkb:Serum-inducible kinase(gene name synonym)|uniprotkb:Serine/threonine-protein kinase SNK(gene name synonym)|uniprotkb:Polo-like kinase 2(gene name synonym)|MINT:PLK2(author assigned name)	psi-mi:ve6_hpv18(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)|MINT:E6(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26503505|imex:IM-28562-33	intact-miscore:0.37
uniprotkb:Q13158	uniprotkb:P06463	uniprotkb:Q14866|uniprotkb:Q6IBR4|ensembl:ENSP00000301838.5|intact:EBI-494804|uniprotkb:Q13158	intact:EBI-1186926|uniprotkb:P06463	psi-mi:fadd_human(display_short)|psi-mi:FAS-associated death domain protein(display_long)|uniprotkb:FADD(gene name)|uniprotkb:Growth-inhibiting gene 3 protein(gene name synonym)|uniprotkb:GIG3(orf name)|uniprotkb:MORT1(gene name synonym)|uniprotkb:Mediator of receptor induced toxicity(gene name synonym)|uniprotkb:FAS-associating death domain-containing protein(gene name synonym)|MINT:FADD(author assigned name)	psi-mi:ve6_hpv18(display_short)|psi-mi:Protein E6(display_long)|uniprotkb:E6(gene name)|MINT:E6(author assigned name)	psi-mi:"MI:1203"(split luciferase complementation)	Neveu G. et al.(2012)	intact:EBI-12736076|doi:10.1016/j.ymeth.2012.07.029|pubmed:22898364|imex:IM-28562	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-26503637|imex:IM-28562-1187	intact-miscore:0.37
uniprotkb:P03120	uniprotkb:Q92547	uniprotkb:Q71BI4|intact:EBI-1779322|uniprotkb:P03120	uniprotkb:Q7LGC1|uniprotkb:Q9UEB9|ensembl:ENSP00000260810.5|uniprotkb:B7Z7W8|intact:EBI-308302|uniprotkb:Q92547	psi-mi:ve2_hpv16(display_short)|psi-mi:Regulatory protein E2(display_long)|uniprotkb:E2(gene name)	psi-mi:topb1_human(display_short)|psi-mi:DNA topoisomerase 2-binding protein 1(display_long)|uniprotkb:Topbp1(gene name)|uniprotkb:DNA topoisomerase II-beta-binding protein 1(gene name synonym)|uniprotkb:DNA topoisomerase II-binding protein 1(gene name synonym)|uniprotkb:Kiaa0259(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Liu K. et al.(2006)	intact:EBI-6997488|doi:10.1038/sj.emboj.7601355|mint:MINT-3379036|mint:MINT-5219150|pubmed:17006541|imex:IM-11117	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-6997838|mint:MINT-3379305|imex:IM-11117-12	intact-miscore:0.67
uniprotkb:Q92547	uniprotkb:P03120	uniprotkb:Q7LGC1|uniprotkb:Q9UEB9|ensembl:ENSP00000260810.5|uniprotkb:B7Z7W8|intact:EBI-308302|uniprotkb:Q92547	uniprotkb:Q71BI4|intact:EBI-1779322|uniprotkb:P03120	psi-mi:topb1_human(display_short)|psi-mi:DNA topoisomerase 2-binding protein 1(display_long)|uniprotkb:Topbp1(gene name)|uniprotkb:DNA topoisomerase II-beta-binding protein 1(gene name synonym)|uniprotkb:DNA topoisomerase II-binding protein 1(gene name synonym)|uniprotkb:Kiaa0259(gene name synonym)	psi-mi:ve2_hpv16(display_short)|psi-mi:Regulatory protein E2(display_long)|uniprotkb:E2(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Liu K. et al.(2006)	intact:EBI-6997488|doi:10.1038/sj.emboj.7601355|mint:MINT-3379036|mint:MINT-5219150|pubmed:17006541|imex:IM-11117	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-6997860|mint:MINT-3379340|imex:IM-11117-13	intact-miscore:0.67
uniprotkb:Q01094	uniprotkb:P03129	uniprotkb:Q13143|uniprotkb:Q92768|ensembl:ENSP00000345571.5|intact:EBI-448924|uniprotkb:Q01094	intact:EBI-866453|uniprotkb:P03129	psi-mi:e2f1_human(display_short)|psi-mi:Transcription factor E2F1(display_long)|uniprotkb:E2f1(gene name)|uniprotkb:pRB-binding protein E2F-1(gene name synonym)|uniprotkb:RBBP3(gene name synonym)|uniprotkb:PBR3(gene name synonym)|uniprotkb:Retinoblastoma-binding protein 3(gene name synonym)|uniprotkb:Retinoblastoma-associated protein 1(gene name synonym)	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Hwang SG. et al.(2002)	intact:EBI-8039998|doi:10.1074/jbc.M109113200|mint:MINT-594777|mint:MINT-5214795|pubmed:11713253	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-8040155|mint:MINT-73354	intact-miscore:0.77
uniprotkb:Q01094	uniprotkb:P03129	uniprotkb:Q13143|uniprotkb:Q92768|ensembl:ENSP00000345571.5|intact:EBI-448924|uniprotkb:Q01094	intact:EBI-866453|uniprotkb:P03129	psi-mi:e2f1_human(display_short)|psi-mi:Transcription factor E2F1(display_long)|uniprotkb:E2f1(gene name)|uniprotkb:pRB-binding protein E2F-1(gene name synonym)|uniprotkb:RBBP3(gene name synonym)|uniprotkb:PBR3(gene name synonym)|uniprotkb:Retinoblastoma-binding protein 3(gene name synonym)|uniprotkb:Retinoblastoma-associated protein 1(gene name synonym)	psi-mi:ve7_hpv16(display_short)|psi-mi:Protein E7(display_long)|uniprotkb:E7(gene name)	psi-mi:"MI:0096"(pull down)	Hwang SG. et al.(2002)	intact:EBI-8039998|doi:10.1074/jbc.M109113200|mint:MINT-594777|mint:MINT-5214795|pubmed:11713253	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:333760(hpv16)|taxid:333760(Human papillomavirus type 16)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-8040211|mint:MINT-73330	intact-miscore:0.77
uniprotkb:P06790	uniprotkb:Q92831	intact:MINT-95532|intact:EBI-7010629|uniprotkb:P06790	uniprotkb:Q6NSK1|ensembl:ENSP00000263754.4|intact:EBI-477430|uniprotkb:Q92831	psi-mi:ve2_hpv18(display_short)|psi-mi:Regulatory protein E2(display_long)|uniprotkb:E2(gene name)|MINT:VE2(author assigned name)	psi-mi:kat2b_human(display_short)|psi-mi:Histone acetyltransferase KAT2B(display_long)|uniprotkb:KAT2B(gene name)|uniprotkb:Spermidine acetyltransferase KAT2B(gene name synonym)|uniprotkb:Histone acetyltransferase PCAF(gene name synonym)|uniprotkb:Lysine acetyltransferase 2B(gene name synonym)|uniprotkb:PCAF(gene name synonym)|uniprotkb:P300/CBP-associated factor(gene name synonym)|MINT:Pcaf(author assigned name)	psi-mi:"MI:0096"(pull down)	Lee D. et al.(2002)	intact:EBI-8065652|doi:10.1074/jbc.M105085200|mint:MINT-608824|mint:MINT-5214946|pubmed:11744716	taxid:333761(hpv18)|taxid:333761(Human papillomavirus type 18)	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-8065666|mint:MINT-68782	intact-miscore:0.54
