# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:F5HFG5	uniprotkb:P55060	intact:EBI-14063446|uniprotkb:F5HFG5	uniprotkb:O75432|uniprotkb:Q32M40|uniprotkb:Q9H5B7|uniprotkb:Q9NTS0|uniprotkb:Q9UP98|uniprotkb:Q9UP99|uniprotkb:Q9UPA0|uniprotkb:B2R5T4|uniprotkb:E1P5Y0|uniprotkb:A3RLL6|uniprotkb:F8W904|ensembl:ENSP00000262982.2|intact:EBI-286709|uniprotkb:P55060	psi-mi:f5hfg5_hhv8(display_short)|uniprotkb:HHV8GK18_gp02(orf name)|uniprotkb:orf4(gene name)	psi-mi:xpo2_human(display_short)|psi-mi:Exportin-2(display_long)|uniprotkb:CSE1L(gene name)|uniprotkb:XPO2(gene name synonym)|uniprotkb:CAS(gene name synonym)|uniprotkb:Cellular apoptosis susceptibility protein(gene name synonym)|uniprotkb:Chromosome segregation 1-like protein(gene name synonym)|uniprotkb:Importin-alpha re-exporter(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063444|imex:IM-26114-55	intact-miscore:0.35
uniprotkb:Q76RF6	uniprotkb:P43246	uniprotkb:Q2HR66|intact:EBI-2608615|uniprotkb:Q76RF6	uniprotkb:O75488|uniprotkb:B4E2Z2|ensembl:ENSP00000233146.2|intact:EBI-355888|uniprotkb:P43246	psi-mi:q76rf6_hhv8(display_short)|uniprotkb:HHV8GK18_gp69(orf name)|uniprotkb:ORF62(gene name)	psi-mi:msh2_human(display_short)|psi-mi:DNA mismatch repair protein Msh2(display_long)|uniprotkb:MSH2(gene name)|uniprotkb:MutS protein homolog 2(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064117|imex:IM-26114-137	intact-miscore:0.35
uniprotkb:Q76SF8	uniprotkb:Q09328	uniprotkb:Q76SF8|intact:EBI-14988878	uniprotkb:D3DP70|ensembl:ENSP00000281923.2|ensembl:ENSP00000386377.1|intact:EBI-2864413|uniprotkb:Q09328	psi-mi:q76sf8_hhv8(display_short)|uniprotkb:ORF74(gene name)|uniprotkb:HHV8GK18_gp84(orf name)	psi-mi:mgt5a_human(display_short)|psi-mi:Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A(display_long)|uniprotkb:MGAT5(gene name)|uniprotkb:Alpha-mannoside beta-1,6-N-acetylglucosaminyltransferase V(gene name synonym)|uniprotkb:N-acetylglucosaminyl-transferase V(gene name synonym)|uniprotkb:Mannoside acetylglucosaminyltransferase 5(gene name synonym)|uniprotkb:GlcNAc-T V(gene name synonym)|uniprotkb:GGNT5(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14988876|imex:IM-26114-39	intact-miscore:0.35
uniprotkb:O40948	uniprotkb:Q9Y287	intact:EBI-14061788|uniprotkb:O40948	uniprotkb:Q5W0A3|uniprotkb:Q96B24|uniprotkb:Q9NYH1|ensembl:ENSP00000497221.1|intact:EBI-2866431|uniprotkb:Q9Y287	psi-mi:o40948_hhv8(display_short)|uniprotkb:HHV8GK18_gp83(orf name)|uniprotkb:K14(gene name)	psi-mi:itm2b_human(display_short)|psi-mi:Integral membrane protein 2B(display_long)|uniprotkb:ITM2B(gene name)|uniprotkb:Immature BRI2(gene name synonym)|uniprotkb:Transmembrane protein BRI(gene name synonym)|uniprotkb:Protein E25B(gene name synonym)|uniprotkb:BRI2(gene name synonym)|uniprotkb:BRI(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14061786|imex:IM-26114-85	intact-miscore:0.35
uniprotkb:O36551	uniprotkb:Q93050	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	ensembl:ENSP00000342951.3|ensembl:ENSP00000515539.1|uniprotkb:Q8N5G7|uniprotkb:Q9NSX0|intact:EBI-4324496|uniprotkb:B7Z3B7|intact:EBI-2891238|uniprotkb:Q93050	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:vpp1_human(display_short)|psi-mi:V-type proton ATPase 116 kDa subunit a 1(display_long)|uniprotkb:ATP6V0A1(gene name)|uniprotkb:Vacuolar adenosine triphosphatase subunit Ac116(gene name synonym)|uniprotkb:Vacuolar proton pump subunit 1(gene name synonym)|uniprotkb:Clathrin-coated vesicle/synaptic vesicle proton pump 116 kDa subunit(gene name synonym)|uniprotkb:Vacuolar proton translocating ATPase 116 kDa subunit a isoform 1(gene name synonym)|uniprotkb:VPP1(gene name synonym)|uniprotkb:ATP6N1A(gene name synonym)|uniprotkb:ATP6N1(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:O36551	uniprotkb:Q12789	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	uniprotkb:B2RP21|uniprotkb:Q12838|uniprotkb:Q6DKN9|uniprotkb:Q9Y4W9|ensembl:ENSP00000348510.4|intact:EBI-357956|uniprotkb:Q12789	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:tf3c1_human(display_short)|psi-mi:General transcription factor 3C polypeptide 1(display_long)|uniprotkb:GTF3C1(gene name)|uniprotkb:TFIIIC box B-binding subunit(gene name synonym)|uniprotkb:Transcription factor IIIC 220 kDa subunit(gene name synonym)|uniprotkb:TF3C-alpha(gene name synonym)|uniprotkb:Transcription factor IIIC subunit alpha(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:O36551	uniprotkb:P78347	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	uniprotkb:Q75M88|uniprotkb:O14743|uniprotkb:O15359|uniprotkb:O43546|uniprotkb:O43588|uniprotkb:O43589|uniprotkb:Q9BSZ4|uniprotkb:Q86U51|uniprotkb:Q75M85|uniprotkb:Q75M86|uniprotkb:Q75M87|ensembl:ENSP00000460070.1|intact:EBI-359622|uniprotkb:P78347	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:gtf2i_human(display_short)|psi-mi:General transcription factor II-I(display_long)|uniprotkb:GTF2I(gene name)|uniprotkb:Williams-Beuren syndrome chromosomal region 6 protein(gene name synonym)|uniprotkb:SRF-Phox1-interacting protein(gene name synonym)|uniprotkb:Bruton tyrosine kinase-associated protein 135(gene name synonym)|uniprotkb:WBSCR6(gene name synonym)|uniprotkb:BAP135(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:Q98138	uniprotkb:Q15155	uniprotkb:Q2HRA5|intact:EBI-2608669|uniprotkb:Q98138	uniprotkb:P78421|uniprotkb:Q8IW21|uniprotkb:Q96DG0|ensembl:ENSP00000287667.7|ensembl:ENSP00000482008.1|intact:EBI-373107|uniprotkb:Q15155	psi-mi:q98138_hhv8(display_short)|uniprotkb:HHV8GK18_gp31(orf name)|uniprotkb:ORF27(gene name)	psi-mi:nomo1_human(display_short)|psi-mi:BOS complex subunit NOMO1(display_long)|uniprotkb:NOMO1(gene name)|uniprotkb:Nodal modulator 1(gene name synonym)|uniprotkb:pM5 protein(gene name synonym)|uniprotkb:PM5(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063269|imex:IM-26114-131	intact-miscore:0.35
uniprotkb:Q76RH5	uniprotkb:Q8NG31	uniprotkb:Q76RH5|intact:EBI-14063333|uniprotkb:Q2HR97	uniprotkb:Q8NHE1|uniprotkb:Q8WXA6|uniprotkb:Q9HCK2|uniprotkb:Q9NR92|ensembl:ENSP00000335463.6|intact:EBI-2555927|intact:EBI-1001161|uniprotkb:Q8NG31	psi-mi:q76rh5_hhv8(display_short)|uniprotkb:ORF35(gene name)|uniprotkb:HHV8GK18_gp39(orf name)	psi-mi:knl1_human(display_short)|psi-mi:Outer kinetochore KNL1 complex subunit KNL1(display_long)|uniprotkb:KNL1(gene name)|uniprotkb:Kinetochore scaffold 1(gene name synonym)|uniprotkb:Protein D40/AF15q14(gene name synonym)|uniprotkb:Protein CASC5(gene name synonym)|uniprotkb:Kinetochore-null protein 1(gene name synonym)|uniprotkb:KIAA1570(gene name synonym)|uniprotkb:Cancer/testis antigen 29(gene name synonym)|uniprotkb:Cancer susceptibility candidate gene 5 protein(gene name synonym)|uniprotkb:CASC5(gene name synonym)|uniprotkb:Bub-linking kinetochore protein(gene name synonym)|uniprotkb:ALL1-fused gene from chromosome 15q14 protein(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063331|imex:IM-26114-53	intact-miscore:0.35
uniprotkb:F5HFG5	uniprotkb:P38606	intact:EBI-14063446|uniprotkb:F5HFG5	intact:EBI-10982175|uniprotkb:Q53YD9|uniprotkb:Q96DY6|uniprotkb:Q9UHY3|uniprotkb:B2RBR8|uniprotkb:D3DN75|uniprotkb:B7Z1R5|ensembl:ENSP00000273398.3|ensembl:ENSP00000515542.1|ensembl:ENSP00000515547.1|ensembl:ENSP00000515548.1|intact:EBI-1054757|uniprotkb:P38606	psi-mi:f5hfg5_hhv8(display_short)|uniprotkb:HHV8GK18_gp02(orf name)|uniprotkb:orf4(gene name)	psi-mi:vata_human(display_short)|psi-mi:V-type proton ATPase catalytic subunit A(display_long)|uniprotkb:ATP6V1A(gene name)|uniprotkb:VPP2(gene name synonym)|uniprotkb:ATP6V1A1(gene name synonym)|uniprotkb:ATP6A1(gene name synonym)|uniprotkb:Vacuolar ATPase isoform VA68(gene name synonym)|uniprotkb:V-ATPase 69 kDa subunit(gene name synonym)|uniprotkb:Vacuolar proton pump subunit alpha(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14063444|imex:IM-26114-55	intact-miscore:0.35
uniprotkb:Q77ZG5	uniprotkb:P20226	uniprotkb:Q77ZG5|intact:EBI-14064059|uniprotkb:Q2HR69	uniprotkb:Q16845|uniprotkb:Q9UC02|ensembl:ENSP00000230354.5|ensembl:ENSP00000375942.2|intact:EBI-1056192|uniprotkb:Q6IBM6|uniprotkb:B4E3B3|uniprotkb:F5H869|intact:EBI-11019728|intact:EBI-355371|uniprotkb:P20226	psi-mi:q77zg5_hhv8(display_short)|uniprotkb:ORF59(gene name)|uniprotkb:HHV8GK18_gp70(orf name)	psi-mi:tbp_human(display_short)|psi-mi:TATA-box-binding protein(display_long)|uniprotkb:TBP(gene name)|uniprotkb:Transcription initiation factor TFIID TBP subunit(gene name synonym)|uniprotkb:TATA sequence-binding protein(gene name synonym)|uniprotkb:TATA-binding factor(gene name synonym)|uniprotkb:TATA-box factor(gene name synonym)|uniprotkb:GTF2D1(gene name synonym)|uniprotkb:TFIID(gene name synonym)|uniprotkb:TF2D(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064057|imex:IM-26114-99	intact-miscore:0.35
uniprotkb:Q76RF1	uniprotkb:Q9Y6K9	uniprotkb:Q76RF1|intact:EBI-14064208|uniprotkb:Q77Q37	intact:EBI-356130|uniprotkb:Q7LBY6|uniprotkb:Q7Z7F1|ensembl:ENSP00000390368.3|ensembl:ENSP00000394934.2|ensembl:ENSP00000395205.2|ensembl:ENSP00000471166.1|ensembl:ENSP00000479662.1|intact:EBI-81279|uniprotkb:Q9Y6K9	psi-mi:q76rf1_hhv8(display_short)|uniprotkb:ORF71(gene name)|uniprotkb:HHV8GK18_gp80(orf name)	psi-mi:nemo_human(display_short)|psi-mi:NF-kappa-B essential modulator(display_long)|uniprotkb:IKBKG(gene name)|uniprotkb:FIP-3(gene name synonym)|uniprotkb:IkB kinase-associated protein 1(gene name synonym)|uniprotkb:Inhibitor of nuclear factor kappa-B kinase subunit gamma(gene name synonym)|uniprotkb:NF-kappa-B essential modifier(gene name synonym)|uniprotkb:NEMO(gene name synonym)|uniprotkb:FIP3(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14064206|imex:IM-26114-19	intact-miscore:0.35
uniprotkb:O36551	uniprotkb:Q8IWV8	uniprotkb:Q2HR81|intact:MINT-2824596|intact:EBI-7922178|uniprotkb:O36551	uniprotkb:O15057|uniprotkb:Q4VXK2|uniprotkb:Q5TFH6|uniprotkb:Q6P2I2|uniprotkb:Q6ZUD0|ensembl:ENSP00000361990.1|intact:EBI-1237260|uniprotkb:Q8IWV8	psi-mi:o36551_hhv8(display_short)|uniprotkb:HHV8GK18_gp55(orf name)|uniprotkb:K8.1(gene name)	psi-mi:ubr2_human(display_short)|psi-mi:E3 ubiquitin-protein ligase UBR2(display_long)|uniprotkb:UBR2(gene name)|uniprotkb:Ubiquitin-protein ligase E3-alpha-II(gene name synonym)|uniprotkb:Ubiquitin-protein ligase E3-alpha-2(gene name synonym)|uniprotkb:N-recognin-2(gene name synonym)|uniprotkb:KIAA0349(gene name synonym)|uniprotkb:C6orf133(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062552|imex:IM-26114-47	intact-miscore:0.35
uniprotkb:Q76RI8	uniprotkb:Q13618	uniprotkb:Q76RI8|intact:EBI-14062763|uniprotkb:Q2HRB7	uniprotkb:O75415|uniprotkb:Q569L3|uniprotkb:Q9UBI8|uniprotkb:B8ZZC3|uniprotkb:Q9UET7|uniprotkb:A8K536|ensembl:ENSP00000264414.4|intact:EBI-456129|uniprotkb:Q13618	psi-mi:q76ri8_hhv8(display_short)|uniprotkb:orf16(gene name)|uniprotkb:HHV8GK18_gp19(orf name)	psi-mi:cul3_human(display_short)|psi-mi:Cullin-3(display_long)|uniprotkb:CUL3(gene name)|uniprotkb:KIAA0617(gene name synonym)	psi-mi:"MI:0400"(affinity technology)	Davis ZH. et al.(2015)	intact:EBI-14032351|pubmed:25544563|imex:IM-26114	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:1335"(Host Pathogen Interaction database)	intact:EBI-14062761|imex:IM-26114-129	intact-miscore:0.35
uniprotkb:F5H9D8	uniprotkb:Q93009	intact:EBI-15951580|uniprotkb:F5H9D8	uniprotkb:A6NMY8|intact:EBI-28988230|ensembl:ENSP00000343535.4|uniprotkb:B7Z815|uniprotkb:H0Y3G8|intact:EBI-302474|uniprotkb:Q93009	psi-mi:f5h9d8_hhv8(display_short)|uniprotkb:VIRF-4(gene name synonym)|uniprotkb:HHV8GK18_gp63(orf name)|uniprotkb:vIRF-4(gene name)	psi-mi:ubp7_human(display_short)|psi-mi:Ubiquitin carboxyl-terminal hydrolase 7(display_long)|uniprotkb:USP7(gene name)|uniprotkb:Herpesvirus-associated ubiquitin-specific protease(gene name synonym)|uniprotkb:Deubiquitinating enzyme 7(gene name synonym)|uniprotkb:Ubiquitin-specific-processing protease 7(gene name synonym)|uniprotkb:Ubiquitin thioesterase 7(gene name synonym)|uniprotkb:HAUSP(gene name synonym)	psi-mi:"MI:0096"(pull down)	Lee HR. et al.(2011)	intact:EBI-15951544|doi:10.1038/nsmb.2142|pubmed:22056774|imex:IM-21862	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(Database of Interacting Proteins)	intact:EBI-15951611|dip:DIP-192334E|imex:IM-21862-3	intact-miscore:0.7
uniprotkb:F5H9D8	uniprotkb:Q93009	intact:EBI-15951580|uniprotkb:F5H9D8	uniprotkb:A6NMY8|intact:EBI-28988230|ensembl:ENSP00000343535.4|uniprotkb:B7Z815|uniprotkb:H0Y3G8|intact:EBI-302474|uniprotkb:Q93009	psi-mi:f5h9d8_hhv8(display_short)|uniprotkb:VIRF-4(gene name synonym)|uniprotkb:HHV8GK18_gp63(orf name)|uniprotkb:vIRF-4(gene name)	psi-mi:ubp7_human(display_short)|psi-mi:Ubiquitin carboxyl-terminal hydrolase 7(display_long)|uniprotkb:USP7(gene name)|uniprotkb:Herpesvirus-associated ubiquitin-specific protease(gene name synonym)|uniprotkb:Deubiquitinating enzyme 7(gene name synonym)|uniprotkb:Ubiquitin-specific-processing protease 7(gene name synonym)|uniprotkb:Ubiquitin thioesterase 7(gene name synonym)|uniprotkb:HAUSP(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lee HR. et al.(2011)	intact:EBI-15951544|doi:10.1038/nsmb.2142|pubmed:22056774|imex:IM-21862	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(Database of Interacting Proteins)	intact:EBI-15951674|dip:DIP-192334E|imex:IM-21862-6	intact-miscore:0.7
uniprotkb:F5H9D8	uniprotkb:Q93009	intact:EBI-15951580|uniprotkb:F5H9D8	uniprotkb:A6NMY8|intact:EBI-28988230|ensembl:ENSP00000343535.4|uniprotkb:B7Z815|uniprotkb:H0Y3G8|intact:EBI-302474|uniprotkb:Q93009	psi-mi:f5h9d8_hhv8(display_short)|uniprotkb:VIRF-4(gene name synonym)|uniprotkb:HHV8GK18_gp63(orf name)|uniprotkb:vIRF-4(gene name)	psi-mi:ubp7_human(display_short)|psi-mi:Ubiquitin carboxyl-terminal hydrolase 7(display_long)|uniprotkb:USP7(gene name)|uniprotkb:Herpesvirus-associated ubiquitin-specific protease(gene name synonym)|uniprotkb:Deubiquitinating enzyme 7(gene name synonym)|uniprotkb:Ubiquitin-specific-processing protease 7(gene name synonym)|uniprotkb:Ubiquitin thioesterase 7(gene name synonym)|uniprotkb:HAUSP(gene name synonym)	psi-mi:"MI:0096"(pull down)	Lee HR. et al.(2011)	intact:EBI-15951544|doi:10.1038/nsmb.2142|pubmed:22056774|imex:IM-21862	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(Database of Interacting Proteins)	intact:EBI-15951803|dip:DIP-192334E|imex:IM-21862-12	intact-miscore:0.7
uniprotkb:F5H9D8	uniprotkb:Q93009	intact:EBI-15951580|uniprotkb:F5H9D8	uniprotkb:A6NMY8|intact:EBI-28988230|ensembl:ENSP00000343535.4|uniprotkb:B7Z815|uniprotkb:H0Y3G8|intact:EBI-302474|uniprotkb:Q93009	psi-mi:f5h9d8_hhv8(display_short)|uniprotkb:VIRF-4(gene name synonym)|uniprotkb:HHV8GK18_gp63(orf name)|uniprotkb:vIRF-4(gene name)	psi-mi:ubp7_human(display_short)|psi-mi:Ubiquitin carboxyl-terminal hydrolase 7(display_long)|uniprotkb:USP7(gene name)|uniprotkb:Herpesvirus-associated ubiquitin-specific protease(gene name synonym)|uniprotkb:Deubiquitinating enzyme 7(gene name synonym)|uniprotkb:Ubiquitin-specific-processing protease 7(gene name synonym)|uniprotkb:Ubiquitin thioesterase 7(gene name synonym)|uniprotkb:HAUSP(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lee HR. et al.(2011)	intact:EBI-15951544|doi:10.1038/nsmb.2142|pubmed:22056774|imex:IM-21862	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(Database of Interacting Proteins)	intact:EBI-15951826|dip:DIP-192334E|imex:IM-21862-13	intact-miscore:0.7
uniprotkb:F5H9D8	uniprotkb:Q93009	intact:EBI-15951580|uniprotkb:F5H9D8	uniprotkb:A6NMY8|intact:EBI-28988230|ensembl:ENSP00000343535.4|uniprotkb:B7Z815|uniprotkb:H0Y3G8|intact:EBI-302474|uniprotkb:Q93009	psi-mi:f5h9d8_hhv8(display_short)|uniprotkb:VIRF-4(gene name synonym)|uniprotkb:HHV8GK18_gp63(orf name)|uniprotkb:vIRF-4(gene name)	psi-mi:ubp7_human(display_short)|psi-mi:Ubiquitin carboxyl-terminal hydrolase 7(display_long)|uniprotkb:USP7(gene name)|uniprotkb:Herpesvirus-associated ubiquitin-specific protease(gene name synonym)|uniprotkb:Deubiquitinating enzyme 7(gene name synonym)|uniprotkb:Ubiquitin-specific-processing protease 7(gene name synonym)|uniprotkb:Ubiquitin thioesterase 7(gene name synonym)|uniprotkb:HAUSP(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lee HR. et al.(2011)	intact:EBI-15951544|doi:10.1038/nsmb.2142|pubmed:22056774|imex:IM-21862	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(Database of Interacting Proteins)	intact:EBI-15951850|dip:DIP-192334E|imex:IM-21862-14	intact-miscore:0.7
uniprotkb:F5H9D8	uniprotkb:Q93009	intact:EBI-15951580|uniprotkb:F5H9D8	uniprotkb:A6NMY8|intact:EBI-28988230|ensembl:ENSP00000343535.4|uniprotkb:B7Z815|uniprotkb:H0Y3G8|intact:EBI-302474|uniprotkb:Q93009	psi-mi:f5h9d8_hhv8(display_short)|uniprotkb:VIRF-4(gene name synonym)|uniprotkb:HHV8GK18_gp63(orf name)|uniprotkb:vIRF-4(gene name)	psi-mi:ubp7_human(display_short)|psi-mi:Ubiquitin carboxyl-terminal hydrolase 7(display_long)|uniprotkb:USP7(gene name)|uniprotkb:Herpesvirus-associated ubiquitin-specific protease(gene name synonym)|uniprotkb:Deubiquitinating enzyme 7(gene name synonym)|uniprotkb:Ubiquitin-specific-processing protease 7(gene name synonym)|uniprotkb:Ubiquitin thioesterase 7(gene name synonym)|uniprotkb:HAUSP(gene name synonym)	psi-mi:"MI:0007"(anti tag coimmunoprecipitation)	Lee HR. et al.(2011)	intact:EBI-15951544|doi:10.1038/nsmb.2142|pubmed:22056774|imex:IM-21862	taxid:37296(hhv8)|taxid:37296("Human herpesvirus 8 (HHV-8)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0465"(Database of Interacting Proteins)	intact:EBI-15951948|dip:DIP-192334E|imex:IM-21862-19	intact-miscore:0.7
