# ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
uniprotkb:Q8AZK7	uniprotkb:Q92522	intact:EBI-1185167|uniprotkb:Q8AZK7	ensembl:ENSP00000329662.4|intact:EBI-876335|uniprotkb:Q92522	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:h1x_human(display_short)|psi-mi:Histone H1.10(display_long)|uniprotkb:H1-10(gene name)|uniprotkb:Histone H1x(gene name synonym)|uniprotkb:H1FX(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:Q13151	intact:EBI-1185167|uniprotkb:Q8AZK7	intact:EBI-1043661|uniprotkb:Q6IB18|ensembl:ENSP00000316042.4|intact:EBI-724092|uniprotkb:Q13151	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:roa0_human(display_short)|psi-mi:Heterogeneous nuclear ribonucleoprotein A0(display_long)|uniprotkb:HNRNPA0(gene name)|uniprotkb:HNRPA0(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:Q3ZCQ8	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:Q6QA00|uniprotkb:Q96FJ5|uniprotkb:Q96GY2|uniprotkb:Q9H370|intact:EBI-2554785|uniprotkb:Q330K1|ensembl:ENSP00000475531.1|intact:EBI-21359196|intact:EBI-355175|uniprotkb:Q3ZCQ8	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:tim50_human(display_short)|psi-mi:Mitochondrial import inner membrane translocase subunit TIM50(display_long)|uniprotkb:TIMM50(gene name)|uniprotkb:PRO1512(orf name)|uniprotkb:TIM50(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:O76031	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:A1L428|uniprotkb:A8K8F1|uniprotkb:Q9H4D9|uniprotkb:B9EGI8|ensembl:ENSP00000300107.3|intact:EBI-21353170|intact:EBI-1052667|uniprotkb:O76031	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:clpx_human(display_short)|psi-mi:ATP-dependent clpX-like chaperone, mitochondrial(display_long)|uniprotkb:clpX(gene name)|uniprotkb:Caseinolytic mitochondrial matrix peptidase chaperone subunit X(gene name synonym)|uniprotkb:ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.35
uniprotkb:Q8AZK7	uniprotkb:Q9ULX6	intact:EBI-1185167|uniprotkb:Q8AZK7	uniprotkb:O94792|uniprotkb:Q96J58|uniprotkb:Q9NRQ0|uniprotkb:Q9UGM0|uniprotkb:B5BU90|uniprotkb:B4DJ74|ensembl:ENSP00000380557.3|intact:EBI-357530|uniprotkb:Q9ULX6	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:akp8l_human(display_short)|psi-mi:A-kinase anchor protein 8-like(display_long)|uniprotkb:AKAP8L(gene name)|uniprotkb:NAKAP(gene name synonym)|uniprotkb:Helicase A-binding protein 95(gene name synonym)|uniprotkb:Homologous to AKAP95 protein(gene name synonym)|uniprotkb:Neighbor of A-kinase-anchoring protein 95(gene name synonym)|uniprotkb:NAKAP95(gene name synonym)|uniprotkb:HRIHFB2018(orf name)	psi-mi:"MI:0676"(tandem affinity purification)	Forsman A. et al.(2008)	intact:EBI-7913860|doi:10.1021/pr700769e|mint:MINT-6734023|mint:MINT-6729753|pubmed:18457437|imex:IM-22660	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-9632715|imex:IM-22660-1	intact-miscore:0.53
uniprotkb:P0CK56	uniprotkb:P02786	uniprotkb:P03223|uniprotkb:Q777C6|intact:EBI-2622323|uniprotkb:P0CK56	uniprotkb:Q59G55|uniprotkb:Q9UCN0|uniprotkb:Q9UCU5|uniprotkb:Q9UDF9|uniprotkb:Q9UK21|uniprotkb:Q1HE24|uniprotkb:D3DXB0|ensembl:ENSP00000353224.4|ensembl:ENSP00000376197.3|ensembl:ENSP00000513646.1|ensembl:ENSP00000513654.1|intact:EBI-355727|uniprotkb:P02786	psi-mi:ul92_ebvb9(display_short)|psi-mi:Late gene expression regulator BDLF4(display_long)|uniprotkb:BDLF4(orf name)	psi-mi:tfr1_human(display_short)|psi-mi:Transferrin receptor protein 1(display_long)|uniprotkb:TFRC(gene name)|uniprotkb:p90(gene name synonym)|uniprotkb:T9(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725466|psi-mi:"MI:0471"|imex:IM-25307-225	intact-miscore:0.35
uniprotkb:P0CK58	uniprotkb:P02786	uniprotkb:P03229|uniprotkb:Q777A6|intact:EBI-2621293|uniprotkb:P0CK58	uniprotkb:Q59G55|uniprotkb:Q9UCN0|uniprotkb:Q9UCU5|uniprotkb:Q9UDF9|uniprotkb:Q9UK21|uniprotkb:Q1HE24|uniprotkb:D3DXB0|ensembl:ENSP00000353224.4|ensembl:ENSP00000376197.3|ensembl:ENSP00000513646.1|ensembl:ENSP00000513654.1|intact:EBI-355727|uniprotkb:P02786	psi-mi:balf1_ebvb9(display_short)|psi-mi:Apoptosis regulator BALF1(display_long)|uniprotkb:BALF1(orf name)	psi-mi:tfr1_human(display_short)|psi-mi:Transferrin receptor protein 1(display_long)|uniprotkb:TFRC(gene name)|uniprotkb:p90(gene name synonym)|uniprotkb:T9(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11732874|psi-mi:"MI:0471"|imex:IM-25307-325	intact-miscore:0.35
uniprotkb:P0C739	uniprotkb:P02786	uniprotkb:Q04361|uniprotkb:Q8AZJ2|intact:EBI-9346744|uniprotkb:P0C739	uniprotkb:Q59G55|uniprotkb:Q9UCN0|uniprotkb:Q9UCU5|uniprotkb:Q9UDF9|uniprotkb:Q9UK21|uniprotkb:Q1HE24|uniprotkb:D3DXB0|ensembl:ENSP00000353224.4|ensembl:ENSP00000376197.3|ensembl:ENSP00000513646.1|ensembl:ENSP00000513654.1|intact:EBI-355727|uniprotkb:P02786	psi-mi:bnl2a_ebvb9(display_short)|psi-mi:Protein BNLF2a(display_long)|uniprotkb:BNLF2a(orf name)	psi-mi:tfr1_human(display_short)|psi-mi:Transferrin receptor protein 1(display_long)|uniprotkb:TFRC(gene name)|uniprotkb:p90(gene name synonym)|uniprotkb:T9(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11725101|psi-mi:"MI:0471"|imex:IM-25307-587	intact-miscore:0.35
uniprotkb:P13285	uniprotkb:Q8TED1	uniprotkb:Q8AZK9|intact:MINT-6768292|intact:MINT-4052833|uniprotkb:Q777H4|intact:EBI-7181113|uniprotkb:P13285	ensembl:ENSP00000423822.1|intact:EBI-11721746|uniprotkb:Q8TED1	psi-mi:lmp2_ebvb9(display_short)|psi-mi:Latent membrane protein 2(display_long)|uniprotkb:LMP2(gene name)|uniprotkb:Terminal protein(gene name synonym)	psi-mi:gpx8_human(display_short)|psi-mi:Probable glutathione peroxidase 8(display_long)|uniprotkb:UNQ847/PRO1785(orf name)|uniprotkb:GPX8(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733017|psi-mi:"MI:0471"|imex:IM-25307-5	intact-miscore:0.35
uniprotkb:P13285	uniprotkb:O60831	uniprotkb:Q8AZK9|intact:MINT-6768292|intact:MINT-4052833|uniprotkb:Q777H4|intact:EBI-7181113|uniprotkb:P13285	uniprotkb:B2RD20|ensembl:ENSP00000451962.2|ensembl:ENSP00000518158.1|intact:EBI-2506064|uniprotkb:O60831	psi-mi:lmp2_ebvb9(display_short)|psi-mi:Latent membrane protein 2(display_long)|uniprotkb:LMP2(gene name)|uniprotkb:Terminal protein(gene name synonym)	psi-mi:praf2_human(display_short)|psi-mi:PRA1 family protein 2(display_long)|uniprotkb:JM4(orf name)|uniprotkb:PRAF2(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733017|psi-mi:"MI:0471"|imex:IM-25307-5	intact-miscore:0.35
uniprotkb:P13285	uniprotkb:Q9P0P0	uniprotkb:Q8AZK9|intact:MINT-6768292|intact:MINT-4052833|uniprotkb:Q777H4|intact:EBI-7181113|uniprotkb:P13285	uniprotkb:Q53H81|ensembl:ENSP00000306906.4|intact:EBI-2129136|uniprotkb:Q9P0P0	psi-mi:lmp2_ebvb9(display_short)|psi-mi:Latent membrane protein 2(display_long)|uniprotkb:LMP2(gene name)|uniprotkb:Terminal protein(gene name synonym)	psi-mi:rn181_human(display_short)|psi-mi:E3 ubiquitin-protein ligase RNF181(display_long)|uniprotkb:RING finger protein 181(gene name synonym)|uniprotkb:HSPC238(orf name)|uniprotkb:RNF181(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733017|psi-mi:"MI:0471"|imex:IM-25307-5	intact-miscore:0.35
uniprotkb:Q8N726	uniprotkb:Q8AZK7	uniprotkb:Q13195|uniprotkb:Q13399|uniprotkb:Q16360|uniprotkb:Q7KZR9|ensembl:ENSP00000432664.2|ensembl:ENSP00000462950.1|uniprotkb:D3DRK2|intact:EBI-625922|uniprotkb:Q8N726	intact:EBI-1185167|uniprotkb:Q8AZK7	psi-mi:arf_human(display_short)|psi-mi:Tumor suppressor ARF(display_long)|uniprotkb:CDKN2A(gene name)|uniprotkb:Cyclin-dependent kinase inhibitor 2A(gene name synonym)|uniprotkb:Alternative reading frame(gene name synonym)|uniprotkb:MLM(gene name synonym)|uniprotkb:Cdkn2(gene name synonym)|uniprotkb:p14ARF(gene name synonym)	psi-mi:ebna5_ebvb9(display_short)|psi-mi:Epstein-Barr nuclear antigen leader protein(display_long)|uniprotkb:EBNA5(gene name synonym)|uniprotkb:Epstein-Barr nuclear antigen 5(gene name synonym)|uniprotkb:EBNA-LP(gene name)	psi-mi:"MI:0416"(fluorescence microscopy)	Kashuba E. et al.(2003)	intact:EBI-1989884|pubmed:12740913	taxid:9606(human)|taxid:9606(Homo sapiens)	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0469"(European Bioinformatics Institute)	intact:EBI-1185228	intact-miscore:0.54
uniprotkb:Q2MG95	uniprotkb:Q8N2K0	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:A6NJ90|uniprotkb:A8K450|uniprotkb:B4DE71|uniprotkb:Q5T710|uniprotkb:Q5T711|uniprotkb:Q96CR1|uniprotkb:Q9BX05|uniprotkb:Q9NPX7|uniprotkb:Q9UFV6|uniprotkb:A6NED4|ensembl:ENSP00000341408.5|intact:EBI-6269657|uniprotkb:Q8N2K0	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:abd12_human(display_short)|psi-mi:Lysophosphatidylserine lipase ABHD12(display_long)|uniprotkb:ABHD12(gene name)|uniprotkb:Oxidized phosphatidylserine lipase ABHD12(gene name synonym)|uniprotkb:Monoacylglycerol lipase ABHD12(gene name synonym)|uniprotkb:2-arachidonoylglycerol hydrolase ABHD12(gene name synonym)|uniprotkb:Abhydrolase domain-containing protein 12(gene name synonym)|uniprotkb:C20orf22(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:Q9NVI7	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:Q5SV23|uniprotkb:Q8N275|uniprotkb:Q96A50|uniprotkb:B3KPB3|uniprotkb:D2K8Q1|uniprotkb:G3V1I6|ensembl:ENSP00000368031.3|intact:EBI-352007|uniprotkb:Q9NVI7	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:atd3a_human(display_short)|psi-mi:ATPase family AAA domain-containing protein 3A(display_long)|uniprotkb:ATAD3A(gene name)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:Q9UL15	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:O94950|uniprotkb:Q86W59|ensembl:ENSP00000299204.4|ensembl:ENSP00000338814.5|ensembl:ENSP00000391713.2|intact:EBI-356517|uniprotkb:Q9UL15	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:bag5_human(display_short)|psi-mi:BAG family molecular chaperone regulator 5(display_long)|uniprotkb:BAG5(gene name)|uniprotkb:Bcl-2-associated athanogene 5(gene name synonym)|uniprotkb:KIAA0873(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:Q5VV42	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:Q6P385|uniprotkb:Q6ZR27|uniprotkb:A8K6S0|uniprotkb:Q9NXB3|ensembl:ENSP00000274695.4|ensembl:ENSP00000367873.1|intact:EBI-10194801|uniprotkb:Q5VV42	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:cdkal_human(display_short)|psi-mi:Threonylcarbamoyladenosine tRNA methylthiotransferase(display_long)|uniprotkb:CDKAL1(gene name)|uniprotkb:"tRNA-t(6)A37 methylthiotransferase"(gene name synonym)|uniprotkb:CDK5 regulatory subunit-associated protein 1-like 1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:O60762	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:O15157|uniprotkb:Q96HK0|uniprotkb:Q6IB78|ensembl:ENSP00000360644.5|intact:EBI-719526|uniprotkb:O60762	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:dpm1_human(display_short)|psi-mi:Dolichol-phosphate mannosyltransferase subunit 1(display_long)|uniprotkb:DPM1(gene name)|uniprotkb:Mannose-P-dolichol synthase subunit 1(gene name synonym)|uniprotkb:Dolichyl-phosphate beta-D-mannosyltransferase subunit 1(gene name synonym)|uniprotkb:Dolichol-phosphate mannose synthase subunit 1(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:Q8IX21	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:Q9NPE8|uniprotkb:A8K950|uniprotkb:Q5W0L8|uniprotkb:B1AL17|uniprotkb:Q6GMU6|ensembl:ENSP00000238961.3|intact:EBI-2682240|uniprotkb:Q8IX21	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:slf2_human(display_short)|psi-mi:SMC5-SMC6 complex localization factor protein 2(display_long)|uniprotkb:SLF2(gene name)|uniprotkb:Smc5/6 localization factor 1(gene name synonym)|uniprotkb:FAM178A(gene name synonym)|uniprotkb:C10orf6(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:Q7L5D6	intact:EBI-11733646|uniprotkb:Q2MG95	ensembl:ENSP00000265857.3|uniprotkb:A4D2Q1|uniprotkb:B3KNC7|uniprotkb:Q9UFC9|uniprotkb:Q9Y309|intact:EBI-711823|uniprotkb:Q7L5D6	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:get4_human(display_short)|psi-mi:Golgi to ER traffic protein 4 homolog(display_long)|uniprotkb:GET4(gene name)|uniprotkb:Transmembrane domain recognition complex 35 kDa subunit(gene name synonym)|uniprotkb:TRC35(gene name synonym)|uniprotkb:C7orf20(gene name synonym)|uniprotkb:CGI-20(orf name)|uniprotkb:Conserved edge-expressed protein(gene name synonym)|uniprotkb:CEE(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:P28300	intact:EBI-11733646|uniprotkb:Q2MG95	ensembl:ENSP00000231004.4|uniprotkb:B2R5Q3|uniprotkb:Q5FWF0|intact:EBI-3893481|uniprotkb:P28300	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:lyox_human(display_short)|psi-mi:Protein-lysine 6-oxidase(display_long)|uniprotkb:LOX(gene name)|uniprotkb:Lysyl oxidase(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
uniprotkb:Q2MG95	uniprotkb:Q9UHC7	intact:EBI-11733646|uniprotkb:Q2MG95	uniprotkb:Q6GSF1|uniprotkb:Q9H0G0|uniprotkb:Q9UEZ7|uniprotkb:A4D1T7|uniprotkb:B3KXB4|uniprotkb:Q256Y7|uniprotkb:Q59G11|uniprotkb:Q9UHW2|ensembl:ENSP00000255977.2|intact:EBI-373524|uniprotkb:Q9UHC7	psi-mi:q2mg95_ebvb9(display_short)|uniprotkb:BVLF1(gene name)	psi-mi:mkrn1_human(display_short)|psi-mi:E3 ubiquitin-protein ligase makorin-1(display_long)|uniprotkb:MKRN1(gene name)|uniprotkb:RING-type E3 ubiquitin transferase makorin-1(gene name synonym)|uniprotkb:RNF61(gene name synonym)|uniprotkb:RING finger protein 61(gene name synonym)	psi-mi:"MI:0676"(tandem affinity purification)	Rozenblatt-Rosen O. et al.(2012)	intact:EBI-10824241|pubmed:22810586|doi:10.1038/nature11288|imex:IM-25307	taxid:10377(ebvb9)|taxid:10377("Epstein-Barr virus (strain B95-8) (HHV-4)")	taxid:9606(human)|taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0471"(MINT, Dpt of Biology, University of Rome Tor Vergata)	intact:EBI-11733653|psi-mi:"MI:0471"|imex:IM-25307-451	intact-miscore:0.35
